index,probability,posterior,mutant,salt,hmgb1,n_muts
40,0.20101100502512567,1.8263050785399924e-09,12HeptA4T,Ca,80,1.0
41,0.2060360301507538,1.0682504264622604e-09,12HeptA4T,Ca,80,1.0
42,0.21106105527638194,6.227218435411615e-10,12HeptA4T,Ca,80,1.0
43,0.21608608040201008,3.617574675010094e-10,12HeptA4T,Ca,80,1.0
44,0.22111110552763824,2.0942283149849078e-10,12HeptA4T,Ca,80,1.0
45,0.22613613065326638,1.2080753734697553e-10,12HeptA4T,Ca,80,1.0
46,0.2311611557788945,6.943964590132737e-11,12HeptA4T,Ca,80,1.0
47,0.23618618090452265,3.976893969785632e-11,12HeptA4T,Ca,80,1.0
48,0.24121120603015078,2.2692521596595195e-11,12HeptA4T,Ca,80,1.0
49,0.24623623115577895,1.290037991977679e-11,12HeptA4T,Ca,80,1.0
50,0.25126125628140705,7.306032213481133e-12,12HeptA4T,Ca,80,1.0
51,0.25628628140703524,4.121904330393768e-12,12HeptA4T,Ca,80,1.0
52,0.2613113065326634,2.3164819961694504e-12,12HeptA4T,Ca,80,1.0
53,0.2663363316582915,1.2967362156681046e-12,12HeptA4T,Ca,80,1.0
54,0.27136135678391965,7.230070939519582e-13,12HeptA4T,Ca,80,1.0
55,0.2763863819095478,4.0149275695216427e-13,12HeptA4T,Ca,80,1.0
56,0.2814114070351759,2.2204072606531909e-13,12HeptA4T,Ca,80,1.0
57,0.28643643216080406,1.222875782791788e-13,12HeptA4T,Ca,80,1.0
58,0.2914614572864322,6.706583200333485e-14,12HeptA4T,Ca,80,1.0
59,0.2964864824120603,3.662380770925948e-14,12HeptA4T,Ca,80,1.0
60,0.3015115075376885,1.9913255178252782e-14,12HeptA4T,Ca,80,1.0
61,0.30653653266331665,1.0779792749335368e-14,12HeptA4T,Ca,80,1.0
62,0.3115615577889448,5.809518794628525e-15,12HeptA4T,Ca,80,1.0
63,0.3165865829145729,3.1167581728679304e-15,12HeptA4T,Ca,80,1.0
64,0.32161160804020106,1.6644479505023216e-15,12HeptA4T,Ca,80,1.0
65,0.3266366331658292,8.847321689547318e-16,12HeptA4T,Ca,80,1.0
66,0.33166165829145733,4.68055725028945e-16,12HeptA4T,Ca,80,1.0
67,0.33668668341708546,2.464316111232791e-16,12HeptA4T,Ca,80,1.0
68,0.3417117085427136,1.29114983151424e-16,12HeptA4T,Ca,80,1.0
69,0.3467367336683418,6.731405788778861e-17,12HeptA4T,Ca,80,1.0
70,0.3517617587939699,3.491809817987392e-17,12HeptA4T,Ca,80,1.0
71,0.35678678391959806,1.8020924839714318e-17,12HeptA4T,Ca,80,1.0
72,0.3618118090452262,9.252315967670868e-18,12HeptA4T,Ca,80,1.0
73,0.36683683417085433,4.725362169147414e-18,12HeptA4T,Ca,80,1.0
74,0.37186185929648247,2.4004603395581546e-18,12HeptA4T,Ca,80,1.0
75,0.3768868844221106,1.2128061972830417e-18,12HeptA4T,Ca,80,1.0
76,0.38191190954773874,6.093789631679993e-19,12HeptA4T,Ca,80,1.0
77,0.3869369346733669,3.044692854505155e-19,12HeptA4T,Ca,80,1.0
78,0.39196195979899506,1.5125834140492105e-19,12HeptA4T,Ca,80,1.0
79,0.3969869849246232,7.47091560378499e-20,12HeptA4T,Ca,80,1.0
80,0.40201201005025133,3.668299435870178e-20,12HeptA4T,Ca,80,1.0
81,0.40703703517587947,1.790395234453293e-20,12HeptA4T,Ca,80,1.0
82,0.4120620603015076,8.685240754454223e-21,12HeptA4T,Ca,80,1.0
83,0.41708708542713574,4.187146055237813e-21,12HeptA4T,Ca,80,1.0
84,0.4221121105527639,2.00590777967444e-21,12HeptA4T,Ca,80,1.0
85,0.427137135678392,9.548001965061503e-22,12HeptA4T,Ca,80,1.0
86,0.43216216080402015,4.515164056365952e-22,12HeptA4T,Ca,80,1.0
87,0.43718718592964834,2.1210141709663283e-22,12HeptA4T,Ca,80,1.0
88,0.44221221105527647,9.896252076517459e-23,12HeptA4T,Ca,80,1.0
89,0.4472372361809046,4.585659534836392e-23,12HeptA4T,Ca,80,1.0
90,0.45226226130653274,2.1099978875004457e-23,12HeptA4T,Ca,80,1.0
91,0.4572872864321609,9.639514306822799e-24,12HeptA4T,Ca,80,1.0
92,0.462312311557789,4.371831309949914e-24,12HeptA4T,Ca,80,1.0
93,0.46733733668341715,1.9681007063865384e-24,12HeptA4T,Ca,80,1.0
94,0.4723623618090453,8.793176507242912e-25,12HeptA4T,Ca,80,1.0
95,0.4773873869346734,3.8984856286175755e-25,12HeptA4T,Ca,80,1.0
96,0.48241241206030155,1.7148773132400452e-25,12HeptA4T,Ca,80,1.0
97,0.48743743718592975,7.483255043412799e-26,12HeptA4T,Ca,80,1.0
98,0.4924624623115579,3.238917227971757e-26,12HeptA4T,Ca,80,1.0
99,0.497487487437186,1.3902418294918708e-26,12HeptA4T,Ca,80,1.0
100,0.502512512562814,5.91683301084358e-27,12HeptA4T,Ca,80,1.0
101,0.5075375376884422,2.4964437058400323e-27,12HeptA4T,Ca,80,1.0
102,0.5125625628140704,1.0440240037332772e-27,12HeptA4T,Ca,80,1.0
103,0.5175875879396985,4.326889142511965e-28,12HeptA4T,Ca,80,1.0
104,0.5226126130653267,1.7767873950491065e-28,12HeptA4T,Ca,80,1.0
105,0.5276376381909548,7.227777874714069e-29,12HeptA4T,Ca,80,1.0
106,0.532662663316583,2.9120328617276116e-29,12HeptA4T,Ca,80,1.0
107,0.537687688442211,1.16176838726232e-29,12HeptA4T,Ca,80,1.0
108,0.5427127135678392,4.588612166182103e-30,12HeptA4T,Ca,80,1.0
109,0.5477377386934673,1.7938464971121693e-30,12HeptA4T,Ca,80,1.0
110,0.5527627638190955,6.93955641159154e-31,12HeptA4T,Ca,80,1.0
111,0.5577877889447237,2.6559363201852483e-31,12HeptA4T,Ca,80,1.0
112,0.5628128140703518,1.0053947034970513e-31,12HeptA4T,Ca,80,1.0
113,0.56783783919598,3.763381922569433e-32,12HeptA4T,Ca,80,1.0
114,0.572862864321608,1.392607320492291e-32,12HeptA4T,Ca,80,1.0
115,0.5778878894472362,5.0929521041731685e-33,12HeptA4T,Ca,80,1.0
116,0.5829129145728643,1.8402577914922043e-33,12HeptA4T,Ca,80,1.0
117,0.5879379396984925,6.5679382245860145e-34,12HeptA4T,Ca,80,1.0
118,0.5929629648241206,2.3146710048477535e-34,12HeptA4T,Ca,80,1.0
119,0.5979879899497488,8.052354710597852e-35,12HeptA4T,Ca,80,1.0
120,0.603013015075377,2.7643204488405034e-35,12HeptA4T,Ca,80,1.0
121,0.608038040201005,9.361356339731067e-36,12HeptA4T,Ca,80,1.0
122,0.6130630653266332,3.1262335471010964e-36,12HeptA4T,Ca,80,1.0
123,0.6180880904522613,1.0291476255474675e-36,12HeptA4T,Ca,80,1.0
124,0.6231131155778895,3.338432568986588e-37,12HeptA4T,Ca,80,1.0
125,0.6281381407035176,1.0667057436683563e-37,12HeptA4T,Ca,80,1.0
126,0.6331631658291458,3.355870283236382e-38,12HeptA4T,Ca,80,1.0
127,0.6381881909547739,1.0390542624919076e-38,12HeptA4T,Ca,80,1.0
128,0.643213216080402,3.16482749491982e-39,12HeptA4T,Ca,80,1.0
129,0.6482382412060302,9.478477506024053e-40,12HeptA4T,Ca,80,1.0
130,0.6532632663316583,2.7899286993327016e-40,12HeptA4T,Ca,80,1.0
131,0.6582882914572865,8.066657695020144e-41,12HeptA4T,Ca,80,1.0
132,0.6633133165829146,2.2898677552122123e-41,12HeptA4T,Ca,80,1.0
133,0.6683383417085428,6.378275963187534e-42,12HeptA4T,Ca,80,1.0
134,0.6733633668341709,1.7422931241396677e-42,12HeptA4T,Ca,80,1.0
135,0.678388391959799,4.66445980919017e-43,12HeptA4T,Ca,80,1.0
136,0.6834134170854271,1.223118371920814e-43,12HeptA4T,Ca,80,1.0
137,0.6884384422110553,3.1393099775157014e-44,12HeptA4T,Ca,80,1.0
138,0.6934634673366835,7.88126612512946e-45,12HeptA4T,Ca,80,1.0
139,0.6984884924623116,1.9339104948255892e-45,12HeptA4T,Ca,80,1.0
140,0.7035135175879398,4.6347021416018255e-46,12HeptA4T,Ca,80,1.0
141,0.7085385427135679,1.0839313036667345e-46,12HeptA4T,Ca,80,1.0
142,0.7135635678391961,2.47176545466494e-47,12HeptA4T,Ca,80,1.0
143,0.7185885929648241,5.490979664619678e-48,12HeptA4T,Ca,80,1.0
144,0.7236136180904523,1.1871893647413904e-48,12HeptA4T,Ca,80,1.0
145,0.7286386432160804,2.4956616719908005e-49,12HeptA4T,Ca,80,1.0
146,0.7336636683417086,5.095545777788342e-50,12HeptA4T,Ca,80,1.0
147,0.7386886934673368,1.009375257748581e-50,12HeptA4T,Ca,80,1.0
148,0.7437137185929649,1.9375865627312175e-51,12HeptA4T,Ca,80,1.0
149,0.7487387437185931,3.599774712528388e-52,12HeptA4T,Ca,80,1.0
150,0.7537637688442211,6.464303510399798e-53,12HeptA4T,Ca,80,1.0
151,0.7587887939698493,1.120447072852316e-53,12HeptA4T,Ca,80,1.0
152,0.7638138190954774,1.8717017901304825e-54,12HeptA4T,Ca,80,1.0
153,0.7688388442211056,3.0086273666850594e-55,12HeptA4T,Ca,80,1.0
154,0.7738638693467337,4.645707548052073e-56,12HeptA4T,Ca,80,1.0
155,0.7788888944723619,6.878643439941733e-57,12HeptA4T,Ca,80,1.0
156,0.7839139195979901,9.747266652934375e-58,12HeptA4T,Ca,80,1.0
157,0.7889389447236181,1.319150910575245e-58,12HeptA4T,Ca,80,1.0
158,0.7939639698492463,1.7012779686235045e-59,12HeptA4T,Ca,80,1.0
159,0.7989889949748744,2.08589052617936e-60,12HeptA4T,Ca,80,1.0
160,0.8040140201005026,2.4251071657236497e-61,12HeptA4T,Ca,80,1.0
161,0.8090390452261307,2.666211622439305e-62,12HeptA4T,Ca,80,1.0
162,0.8140640703517589,2.7636796262566235e-63,12HeptA4T,Ca,80,1.0
163,0.819089095477387,2.692209580506746e-64,12HeptA4T,Ca,80,1.0
164,0.8241141206030151,2.456056595654523e-65,12HeptA4T,Ca,80,1.0
165,0.8291391457286433,2.0903753645627067e-66,12HeptA4T,Ca,80,1.0
166,0.8341641708542714,1.652976541097482e-67,12HeptA4T,Ca,80,1.0
167,0.8391891959798996,1.2089254493495813e-68,12HeptA4T,Ca,80,1.0
168,0.8442142211055277,8.137095048407214e-70,12HeptA4T,Ca,80,1.0
169,0.8492392462311559,5.013154056401255e-71,12HeptA4T,Ca,80,1.0
170,0.854264271356784,2.8100798120472353e-72,12HeptA4T,Ca,80,1.0
171,0.8592892964824121,1.4236786170826622e-73,12HeptA4T,Ca,80,1.0
172,0.8643143216080402,6.471372768298191e-75,12HeptA4T,Ca,80,1.0
173,0.8693393467336684,2.6176747297693528e-76,12HeptA4T,Ca,80,1.0
174,0.8743643718592966,9.336731080526001e-78,12HeptA4T,Ca,80,1.0
175,0.8793893969849247,2.9065117702216834e-79,12HeptA4T,Ca,80,1.0
176,0.8844144221105529,7.805768639304156e-81,12HeptA4T,Ca,80,1.0
177,0.889439447236181,1.784936016708844e-82,12HeptA4T,Ca,80,1.0
178,0.8944644723618091,3.423685236938636e-84,12HeptA4T,Ca,80,1.0
179,0.8994894974874372,5.414748661878012e-86,12HeptA4T,Ca,80,1.0
180,0.9045145226130654,6.922740534899422e-88,12HeptA4T,Ca,80,1.0
181,0.9095395477386935,6.99197209669213e-90,12HeptA4T,Ca,80,1.0
182,0.9145645728643217,5.430441200928807e-92,12HeptA4T,Ca,80,1.0
183,0.9195895979899499,3.14156011073129e-94,12HeptA4T,Ca,80,1.0
184,0.924614623115578,1.3031965507748594e-96,12HeptA4T,Ca,80,1.0
185,0.9296396482412062,3.702420206924839e-99,12HeptA4T,Ca,80,1.0
186,0.9346646733668342,6.81069137653509e-102,12HeptA4T,Ca,80,1.0
187,0.9396896984924624,7.566290410833212e-105,12HeptA4T,Ca,80,1.0
188,0.9447147236180905,4.649559048830376e-108,12HeptA4T,Ca,80,1.0
189,0.9497397487437187,1.411566172347437e-111,12HeptA4T,Ca,80,1.0
190,0.9547647738693468,1.8244443535299261e-115,12HeptA4T,Ca,80,1.0
191,0.959789798994975,8.207034987445506e-120,12HeptA4T,Ca,80,1.0
192,0.964814824120603,9.68684321218205e-125,12HeptA4T,Ca,80,1.0
193,0.9698398492462312,1.9835982553183006e-130,12HeptA4T,Ca,80,1.0
194,0.9748648743718594,3.7110401799312305e-137,12HeptA4T,Ca,80,1.0
195,0.9798898994974875,2.166786025426199e-145,12HeptA4T,Ca,80,1.0
196,0.9849149246231157,5.274019462289112e-156,12HeptA4T,Ca,80,1.0
197,0.9899399497487438,5.842763327727541e-171,12HeptA4T,Ca,80,1.0
198,0.994964974874372,1.6434069377837084e-196,12HeptA4T,Ca,80,1.0
199,0.99999,0.0,12HeptA4T,Ca,80,1.0
0,1e-05,1.3693114167694865e-229,12HeptA4T,Mg,80,1.0
1,0.005035025125628141,1.5159584862093519e-86,12HeptA4T,Mg,80,1.0
2,0.010060050251256282,8.906078687492869e-71,12HeptA4T,Mg,80,1.0
3,0.015085075376884423,1.2922467771659908e-61,12HeptA4T,Mg,80,1.0
4,0.020110100502512565,3.671953586745874e-55,12HeptA4T,Mg,80,1.0
5,0.025135125628140707,3.416701705191703e-50,12HeptA4T,Mg,80,1.0
6,0.030160150753768846,3.652593622319251e-46,12HeptA4T,Mg,80,1.0
7,0.03518517587939699,8.764814076984896e-43,12HeptA4T,Mg,80,1.0
8,0.040210201005025134,7.041710212881821e-40,12HeptA4T,Mg,80,1.0
9,0.045235226130653276,2.4514602206334293e-37,12HeptA4T,Mg,80,1.0
10,0.05026025125628142,4.410337461836459e-35,12HeptA4T,Mg,80,1.0
11,0.05528527638190956,4.649186120132571e-33,12HeptA4T,Mg,80,1.0
12,0.060310301507537696,3.1508197743682212e-31,12HeptA4T,Mg,80,1.0
13,0.06533532663316584,1.472998959978381e-29,12HeptA4T,Mg,80,1.0
14,0.07036035175879397,5.017540691908105e-28,12HeptA4T,Mg,80,1.0
15,0.07538537688442212,1.3005783741648506e-26,12HeptA4T,Mg,80,1.0
16,0.08041040201005026,2.656633729127235e-25,12HeptA4T,Mg,80,1.0
17,0.0854354271356784,4.400490032934662e-24,12HeptA4T,Mg,80,1.0
18,0.09046045226130654,6.052503849237047e-23,12HeptA4T,Mg,80,1.0
19,0.09548547738693468,7.05102141256791e-22,12HeptA4T,Mg,80,1.0
20,0.10051050251256283,7.075242397578786e-21,12HeptA4T,Mg,80,1.0
21,0.10553552763819096,6.203303195441282e-20,12HeptA4T,Mg,80,1.0
22,0.11056055276381911,4.81112790706949e-19,12HeptA4T,Mg,80,1.0
23,0.11558557788944725,3.3361638436284156e-18,12HeptA4T,Mg,80,1.0
24,0.12061060301507538,2.0876859059949106e-17,12HeptA4T,Mg,80,1.0
25,0.12563562814070353,1.1886235800447654e-16,12HeptA4T,Mg,80,1.0
26,0.1306606532663317,6.201692696167625e-16,12HeptA4T,Mg,80,1.0
27,0.13568567839195983,2.9842324163712216e-15,12HeptA4T,Mg,80,1.0
28,0.14071070351758797,1.3319180090603748e-14,12HeptA4T,Mg,80,1.0
29,0.1457357286432161,5.541783104776002e-14,12HeptA4T,Mg,80,1.0
30,0.15076075376884426,2.159373037210524e-13,12HeptA4T,Mg,80,1.0
31,0.1557857788944724,7.912152616744993e-13,12HeptA4T,Mg,80,1.0
32,0.16081080402010053,2.7362883271687735e-12,12HeptA4T,Mg,80,1.0
33,0.16583582914572867,8.961700035749266e-12,12HeptA4T,Mg,80,1.0
34,0.1708608542713568,2.7881045932288654e-11,12HeptA4T,Mg,80,1.0
35,0.17588587939698497,8.262844241631661e-11,12HeptA4T,Mg,80,1.0
36,0.1809109045226131,2.338620580086942e-10,12HeptA4T,Mg,80,1.0
37,0.18593592964824124,6.335997355809385e-10,12HeptA4T,Mg,80,1.0
38,0.19096095477386937,1.6467507031603589e-09,12HeptA4T,Mg,80,1.0
39,0.19598597989949754,4.113929789861708e-09,12HeptA4T,Mg,80,1.0
40,0.20101100502512567,9.89677915910568e-09,12HeptA4T,Mg,80,1.0
41,0.2060360301507538,2.2965219286706913e-08,12HeptA4T,Mg,80,1.0
42,0.21106105527638194,5.148306618265295e-08,12HeptA4T,Mg,80,1.0
43,0.21608608040201008,1.1166148727292584e-07,12HeptA4T,Mg,80,1.0
44,0.22111110552763824,2.3462319161250578e-07,12HeptA4T,Mg,80,1.0
45,0.22613613065326638,4.781999626837572e-07,12HeptA4T,Mg,80,1.0
46,0.2311611557788945,9.465084866632323e-07,12HeptA4T,Mg,80,1.0
47,0.23618618090452265,1.8213235171699418e-06,12HeptA4T,Mg,80,1.0
48,0.24121120603015078,3.4106509905093515e-06,12HeptA4T,Mg,80,1.0
49,0.24623623115577895,6.221374728610917e-06,12HeptA4T,Mg,80,1.0
50,0.25126125628140705,1.1064179358272039e-05,12HeptA4T,Mg,80,1.0
51,0.25628628140703524,1.9199783221114595e-05,12HeptA4T,Mg,80,1.0
52,0.2613113065326634,3.2535366621820026e-05,12HeptA4T,Mg,80,1.0
53,0.2663363316582915,5.387837613744789e-05,12HeptA4T,Mg,80,1.0
54,0.27136135678391965,8.725102421175715e-05,12HeptA4T,Mg,80,1.0
55,0.2763863819095478,0.00013826227436212771,12HeptA4T,Mg,80,1.0
56,0.2814114070351759,0.0002145246372886077,12HeptA4T,Mg,80,1.0
57,0.28643643216080406,0.00032609084593743497,12HeptA4T,Mg,80,1.0
58,0.2914614572864322,0.0004858711440779995,12HeptA4T,Mg,80,1.0
59,0.2964864824120603,0.0007099769079902059,12HeptA4T,Mg,80,1.0
60,0.3015115075376885,0.0010179227079918501,12HeptA4T,Mg,80,1.0
61,0.30653653266331665,0.0014326093528107661,12HeptA4T,Mg,80,1.0
62,0.3115615577889448,0.001980007874412613,12HeptA4T,Mg,80,1.0
63,0.3165865829145729,0.0026884715850607364,12HeptA4T,Mg,80,1.0
64,0.32161160804020106,0.003587622368654005,12HeptA4T,Mg,80,1.0
65,0.3266366331658292,0.004706789100554776,12HeptA4T,Mg,80,1.0
66,0.33166165829145733,0.006073019628089871,12HeptA4T,Mg,80,1.0
67,0.33668668341708546,0.007708740148299301,12HeptA4T,Mg,80,1.0
68,0.3417117085427136,0.009629192098795444,12HeptA4T,Mg,80,1.0
69,0.3467367336683418,0.011839830137812587,12HeptA4T,Mg,80,1.0
70,0.3517617587939699,0.014333907750568168,12HeptA4T,Mg,80,1.0
71,0.35678678391959806,0.017090501835169376,12HeptA4T,Mg,80,1.0
72,0.3618118090452262,0.02007322787389795,12HeptA4T,Mg,80,1.0
73,0.36683683417085433,0.023229868973098994,12HeptA4T,Mg,80,1.0
74,0.37186185929648247,0.026493084509601736,12HeptA4T,Mg,80,1.0
75,0.3768868844221106,0.029782280609680033,12HeptA4T,Mg,80,1.0
76,0.38191190954773874,0.033006622348405276,12HeptA4T,Mg,80,1.0
77,0.3869369346733669,0.03606905678433275,12HeptA4T,Mg,80,1.0
78,0.39196195979899506,0.038871109182856405,12HeptA4T,Mg,80,1.0
79,0.3969869849246232,0.041318124925705024,12HeptA4T,Mg,80,1.0
80,0.40201201005025133,0.043324568215608684,12HeptA4T,Mg,80,1.0
81,0.40703703517587947,0.04481896431691988,12HeptA4T,Mg,80,1.0
82,0.4120620603015076,0.04574808896824774,12HeptA4T,Mg,80,1.0
83,0.41708708542713574,0.04608006599037697,12HeptA4T,Mg,80,1.0
84,0.4221121105527639,0.04580612621695247,12HeptA4T,Mg,80,1.0
85,0.427137135678392,0.0449408976511609,12HeptA4T,Mg,80,1.0
86,0.43216216080402015,0.04352122522559963,12HeptA4T,Mg,80,1.0
87,0.43718718592964834,0.041603644552001,12HeptA4T,Mg,80,1.0
88,0.44221221105527647,0.039260744106164085,12HeptA4T,Mg,80,1.0
89,0.4472372361809046,0.03657673329934317,12HeptA4T,Mg,80,1.0
90,0.45226226130653274,0.03364258242781678,12HeptA4T,Mg,80,1.0
91,0.4572872864321609,0.03055111157396804,12HeptA4T,Mg,80,1.0
92,0.462312311557789,0.02739238066516996,12HeptA4T,Mg,80,1.0
93,0.46733733668341715,0.02424967756628815,12HeptA4T,Mg,80,1.0
94,0.4723623618090453,0.021196323732658368,12HeptA4T,Mg,80,1.0
95,0.4773873869346734,0.018293427672313855,12HeptA4T,Mg,80,1.0
96,0.48241241206030155,0.015588625594827831,12HeptA4T,Mg,80,1.0
97,0.48743743718592975,0.013115765464956079,12HeptA4T,Mg,80,1.0
98,0.4924624623115579,0.010895422517707731,12HeptA4T,Mg,80,1.0
99,0.497487487437186,0.008936085790183013,12HeptA4T,Mg,80,1.0
100,0.502512512562814,0.0072358282410285545,12HeptA4T,Mg,80,1.0
101,0.5075375376884422,0.005784266812129365,12HeptA4T,Mg,80,1.0
102,0.5125625628140704,0.0045646304856845074,12HeptA4T,Mg,80,1.0
103,0.5175875879396985,0.0035557797285171253,12HeptA4T,Mg,80,1.0
104,0.5226126130653267,0.0027340547431660457,12HeptA4T,Mg,80,1.0
105,0.5276376381909548,0.002074867729084553,12HeptA4T,Mg,80,1.0
106,0.532662663316583,0.0015539915439786993,12HeptA4T,Mg,80,1.0
107,0.537687688442211,0.001148530351084664,12HeptA4T,Mg,80,1.0
108,0.5427127135678392,0.0008375847921203342,12HeptA4T,Mg,80,1.0
109,0.5477377386934673,0.0006026438347018567,12HeptA4T,Mg,80,1.0
110,0.5527627638190955,0.00042774761592233686,12HeptA4T,Mg,80,1.0
111,0.5577877889447237,0.00029947103367671234,12HeptA4T,Mg,80,1.0
112,0.5628128140703518,0.00020677773370752912,12HeptA4T,Mg,80,1.0
113,0.56783783919598,0.00014078996499475446,12HeptA4T,Mg,80,1.0
114,0.572862864321608,9.451301577133809e-05,12HeptA4T,Mg,80,1.0
115,0.5778878894472362,6.254493823035189e-05,12HeptA4T,Mg,80,1.0
116,0.5829129145728643,4.079411020303159e-05,12HeptA4T,Mg,80,1.0
117,0.5879379396984925,2.6219654859709073e-05,12HeptA4T,Mg,80,1.0
118,0.5929629648241206,1.6603334473497493e-05,12HeptA4T,Mg,80,1.0
119,0.5979879899497488,1.0356479055563527e-05,12HeptA4T,Mg,80,1.0
120,0.603013015075377,6.361826892995458e-06,12HeptA4T,Mg,80,1.0
121,0.608038040201005,3.847720362279486e-06,12HeptA4T,Mg,80,1.0
122,0.6130630653266332,2.2907120991813746e-06,12HeptA4T,Mg,80,1.0
123,0.6180880904522613,1.3420553643562323e-06,12HeptA4T,Mg,80,1.0
124,0.6231131155778895,7.735434598091584e-07,12HeptA4T,Mg,80,1.0
125,0.6281381407035176,4.385190166361516e-07,12HeptA4T,Mg,80,1.0
126,0.6331631658291458,2.4442743638569173e-07,12HeptA4T,Mg,80,1.0
127,0.6381881909547739,1.3391544368067786e-07,12HeptA4T,Mg,80,1.0
128,0.643213216080402,7.209159052217554e-08,12HeptA4T,Mg,80,1.0
129,0.6482382412060302,3.8120458146010004e-08,12HeptA4T,Mg,80,1.0
130,0.6532632663316583,1.97919871791378e-08,12HeptA4T,Mg,80,1.0
131,0.6582882914572865,1.0085749208675829e-08,12HeptA4T,Mg,80,1.0
132,0.6633133165829146,5.042374488938834e-09,12HeptA4T,Mg,80,1.0
133,0.6683383417085428,2.472187453128892e-09,12HeptA4T,Mg,80,1.0
134,0.6733633668341709,1.1880869865105785e-09,12HeptA4T,Mg,80,1.0
135,0.678388391959799,5.594047895756948e-10,12HeptA4T,Mg,80,1.0
136,0.6834134170854271,2.579256568540821e-10,12HeptA4T,Mg,80,1.0
137,0.6884384422110553,1.1639135895002791e-10,12HeptA4T,Mg,80,1.0
138,0.6934634673366835,5.137590840723178e-11,12HeptA4T,Mg,80,1.0
139,0.6984884924623116,2.2169309751535318e-11,12HeptA4T,Mg,80,1.0
140,0.7035135175879398,9.345998223483799e-12,12HeptA4T,Mg,80,1.0
141,0.7085385427135679,3.846730886017236e-12,12HeptA4T,Mg,80,1.0
142,0.7135635678391961,1.5447063755341661e-12,12HeptA4T,Mg,80,1.0
143,0.7185885929648241,6.047364286280218e-13,12HeptA4T,Mg,80,1.0
144,0.7236136180904523,2.3062787100205317e-13,12HeptA4T,Mg,80,1.0
145,0.7286386432160804,8.560958089420157e-14,12HeptA4T,Mg,80,1.0
146,0.7336636683417086,3.090408677141858e-14,12HeptA4T,Mg,80,1.0
147,0.7386886934673368,1.0838955890288134e-14,12HeptA4T,Mg,80,1.0
148,0.7437137185929649,3.689837455441877e-15,12HeptA4T,Mg,80,1.0
149,0.7487387437185931,1.2179202096720447e-15,12HeptA4T,Mg,80,1.0
